county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Monroe,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",74,22787,Rate,1.1,2012,2014,43.161748,-77.620143
Montgomery,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",6,1578,Rate,1.3,2012,2014,42.933637,-74.341972
Nassau,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",31,43380,Rate,0.2,2012,2014,40.715749,-73.601185
New York,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",116,28446,Rate,1.4,2012,2014,40.726966,-74.005966
New York City,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",864,227729,Rate,1.3,2012,2014,NA,NA
New York State,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",1417,576760,Rate,0.8,2012,2014,NA,NA
Niagara,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",12,6336,Rate,0.6,2012,2014,43.134634,-78.856419
North Country,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",13,8041,Rate,0.5,2012,2014,NA,NA
Oneida,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",15,6816,Rate,0.7,2012,2014,43.149482,-75.361773
Onondaga,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",41,14587,Rate,0.9,2012,2014,43.065629,-76.168033
Ontario,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",5,3345,Rate,0.5,2012,2014,42.894571,-77.252045
Orange,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",18,13838,Rate,0.4,2012,2014,41.422459,-74.241929
Orleans,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",1,1298,Rate,0.3,2012,2014,43.248394,-78.218438
Oswego,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",5,3711,Rate,0.4,2012,2014,43.39123,-76.31133
Otsego,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",0,1507,Rate,0,2012,2014,42.564852,-75.060334
Putnam,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",1,3376,Rate,0.1,2012,2014,41.41131,-73.717443
Queens,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",174,60536,Rate,1,2012,2014,40.749338,-73.789673
Rensselaer,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",9,4585,Rate,0.7,2012,2014,42.70098,-73.628669
Richmond,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",32,14638,Rate,0.7,2012,2014,40.566763,-74.148102
Rockland,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",8,12085,Rate,0.2,2012,2014,41.127287,-74.017033
Saratoga,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",3,6959,Rate,0.1,2012,2014,43.00894,-73.786779
Schenectady,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",10,4801,Rate,0.7,2012,2014,42.809233,-73.946838
Schoharie,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",0,895,Rate,0,2012,2014,42.643426,-74.434606
Schuyler,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",0,543,Rate,0,2012,2014,42.38593,-76.872032
Seneca,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",0,991,Rate,0,2012,2014,42.833627,-76.82753
Southern Tier,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",24,11981,Rate,0.7,2012,2014,NA,NA
St. Lawrence,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",3,3237,Rate,0.3,2012,2014,44.689468,-75.242045
Steuben,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",8,3159,Rate,0.8,2012,2014,42.270053,-77.324618
Suffolk,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",59,49531,Rate,0.4,2012,2014,40.820237,-73.119032
Sullivan,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",6,2237,Rate,0.9,2012,2014,41.705166,-74.711705
Tioga,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",2,1632,Rate,0.4,2012,2014,42.120252,-76.29595
Tompkins,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",5,2088,Rate,0.8,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",10,7762,Rate,0.4,2012,2014,NA,NA
Ulster,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",8,4881,Rate,0.5,2012,2014,41.848374,-74.099412
Warren,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",2,1768,Rate,0.4,2012,2014,43.403024,-73.716044
Washington,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",6,1782,Rate,1.1,2012,2014,43.289513,-73.454761
Wayne,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",2,3054,Rate,0.2,2012,2014,43.144336,-77.117995
Westchester,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",44,31664,Rate,0.5,2012,2014,41.039278,-73.805386
Western NY,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",109,45848,Rate,0.8,2012,2014,NA,NA
Wyoming,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",0,1181,Rate,0,2012,2014,42.723641,-78.204473
Yates,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 10-14 years",1,766,Rate,0.4,2012,2014,42.634338,-77.078311
Albany,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",296,5417,Rate,18.2,2012,2014,42.678066,-73.814233
Allegany,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",33,894,Rate,12.3,2012,2014,42.226801,-78.020567
Bronx,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",3828,29625,Rate,43.1,2012,2014,40.85589,-73.868294
Broome,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",208,3440,Rate,20.2,2012,2014,42.122015,-75.933191
Capital Region,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",872,17525,Rate,16.6,2012,2014,NA,NA
Cattaraugus,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",97,1552,Rate,20.8,2012,2014,42.224267,-78.606673
Cayuga,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",54,1535,Rate,11.7,2012,2014,42.940095,-76.560755
Central NY,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",1130,19750,Rate,19.1,2012,2014,NA,NA
Chautauqua,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",127,2467,Rate,17.2,2012,2014,42.246904,-79.315313
Chemung,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",122,1577,Rate,25.8,2012,2014,42.116644,-76.812331
Chenango,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",43,1012,Rate,14.2,2012,2014,42.481798,-75.570013
Clinton,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",48,1382,Rate,11.6,2012,2014,44.731944,-73.548883
Columbia,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",35,1047,Rate,11.1,2012,2014,42.276913,-73.682168
Cortland,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",41,857,Rate,15.9,2012,2014,42.597101,-76.143291
Delaware,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",24,825,Rate,9.7,2012,2014,42.242972,-74.997944
Dutchess,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",192,5951,Rate,10.8,2012,2014,41.686216,-73.840468
Erie,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",996,17411,Rate,19.1,2012,2014,42.888143,-78.795544
Essex/Hamilton,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",24,756,Rate,10.6,2012,2014,NA,NA
Finger Lakes,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",1155,24743,Rate,15.6,2012,2014,NA,NA
Franklin,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",31,878,Rate,11.8,2012,2014,44.705699,-74.340621
Fulton,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",64,1059,Rate,20.1,2012,2014,43.06014,-74.331296
Genesee,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",38,1166,Rate,10.9,2012,2014,43.000121,-78.172679
Greene,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",22,819,Rate,9,2012,2014,42.298326,-73.973376
Hamilton/Essex,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",24,756,Rate,10.6,2012,2014,NA,NA
Herkimer,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",63,1220,Rate,17.2,2012,2014,43.070026,-74.994246
Jefferson,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",83,2037,Rate,13.6,2012,2014,44.019295,-75.898971
Kings,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",3972,46811,Rate,28.3,2012,2014,40.65642,-73.950691
Lewis,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",11,579,Rate,6.3,2012,2014,43.785537,-75.446296
Livingston,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",31,1176,Rate,8.8,2012,2014,42.763754,-77.765392
Long Island,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",1533,59819,Rate,8.5,2012,2014,NA,NA
Madison,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",36,1421,Rate,8.4,2012,2014,42.986917,-75.720031
Mid-Hudson,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",1545,48516,Rate,10.6,2012,2014,NA,NA
Mohawk Valley,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",240,4908,Rate,16.3,2012,2014,NA,NA
Monroe,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",742,14357,Rate,17.2,2012,2014,43.161748,-77.620143
Montgomery,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",65,1003,Rate,21.6,2012,2014,42.933637,-74.341972
Nassau,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",624,28291,Rate,7.4,2012,2014,40.715749,-73.601185
New York,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",1668,17514,Rate,31.7,2012,2014,40.726966,-74.005966
New York City,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",12600,140771,Rate,29.8,2012,2014,NA,NA
New York State,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",21368,362643,Rate,19.6,2012,2014,NA,NA
Niagara,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",196,3936,Rate,16.6,2012,2014,43.134634,-78.856419
North Country,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",204,5372,Rate,12.7,2012,2014,NA,NA
Oneida,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",303,4304,Rate,23.5,2012,2014,43.149482,-75.361773
Onondaga,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",567,9194,Rate,20.6,2012,2014,43.065629,-76.168033
Ontario,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",59,2161,Rate,9.1,2012,2014,42.894571,-77.252045
Orange,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",378,8486,Rate,14.8,2012,2014,41.422459,-74.241929
Orleans,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",51,789,Rate,21.5,2012,2014,43.248394,-78.218438
North Country,Oral Health Indicators,"Oral cancer mortality per 100,000 - Aged 45-74 years",24,118341,Rate,6.8,2010,2012,NA,NA
Oswego,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",129,2439,Rate,17.6,2012,2014,43.39123,-76.31133
Otsego,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",32,1042,Rate,10.2,2012,2014,42.564852,-75.060334
Putnam,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",26,2199,Rate,3.9,2012,2014,41.41131,-73.717443
Queens,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",2599,37643,Rate,23,2012,2014,40.749338,-73.789673
Rensselaer,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",166,2912,Rate,19,2012,2014,42.70098,-73.628669
Richmond,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",533,9179,Rate,19.4,2012,2014,40.566763,-74.148102
Rockland,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",117,7320,Rate,5.3,2012,2014,41.127287,-74.017033
Saratoga,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",95,4331,Rate,7.3,2012,2014,43.00894,-73.786779
Schenectady,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",258,3000,Rate,28.7,2012,2014,42.809233,-73.946838
Schoharie,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",16,584,Rate,9.1,2012,2014,42.643426,-74.434606
Schuyler,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",12,351,Rate,11.4,2012,2014,42.38593,-76.872032
Seneca,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",37,667,Rate,18.5,2012,2014,42.833627,-76.82753
Southern Tier,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",385,7715,Rate,16.6,2012,2014,NA,NA
St. Lawrence,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",59,1935,Rate,10.2,2012,2014,44.689468,-75.242045
Steuben,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",88,2005,Rate,14.6,2012,2014,42.270053,-77.324618
Suffolk,Family Planning/Natality Indicators,"Teen pregnancy rate per 1,000 females aged 15-17 years",909,31528,Rate,9.6,2012,2014,40.820237,-73.119032
