county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Wyoming,Family Planning/Natality Indicators,Family Planning/Natality Indicators,0,1181,Rate,0,2012,2014,42.723641,-78.204473
Yates,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1,766,Rate,0.4,2012,2014,42.634338,-77.078311
Albany,Family Planning/Natality Indicators,Family Planning/Natality Indicators,296,5417,Rate,18.2,2012,2014,42.678066,-73.814233
Allegany,Family Planning/Natality Indicators,Family Planning/Natality Indicators,33,894,Rate,12.3,2012,2014,42.226801,-78.020567
Bronx,Family Planning/Natality Indicators,Family Planning/Natality Indicators,3828,29625,Rate,43.1,2012,2014,40.85589,-73.868294
Broome,Family Planning/Natality Indicators,Family Planning/Natality Indicators,208,3440,Rate,20.2,2012,2014,42.122015,-75.933191
Capital Region,Family Planning/Natality Indicators,Family Planning/Natality Indicators,872,17525,Rate,16.6,2012,2014,NA,NA
Cattaraugus,Family Planning/Natality Indicators,Family Planning/Natality Indicators,97,1552,Rate,20.8,2012,2014,42.224267,-78.606673
Cayuga,Family Planning/Natality Indicators,Family Planning/Natality Indicators,54,1535,Rate,11.7,2012,2014,42.940095,-76.560755
Central NY,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1130,19750,Rate,19.1,2012,2014,NA,NA
Chautauqua,Family Planning/Natality Indicators,Family Planning/Natality Indicators,127,2467,Rate,17.2,2012,2014,42.246904,-79.315313
Chemung,Family Planning/Natality Indicators,Family Planning/Natality Indicators,122,1577,Rate,25.8,2012,2014,42.116644,-76.812331
Chenango,Family Planning/Natality Indicators,Family Planning/Natality Indicators,43,1012,Rate,14.2,2012,2014,42.481798,-75.570013
Clinton,Family Planning/Natality Indicators,Family Planning/Natality Indicators,48,1382,Rate,11.6,2012,2014,44.731944,-73.548883
Columbia,Family Planning/Natality Indicators,Family Planning/Natality Indicators,35,1047,Rate,11.1,2012,2014,42.276913,-73.682168
Cortland,Family Planning/Natality Indicators,Family Planning/Natality Indicators,41,857,Rate,15.9,2012,2014,42.597101,-76.143291
Delaware,Family Planning/Natality Indicators,Family Planning/Natality Indicators,24,825,Rate,9.7,2012,2014,42.242972,-74.997944
Dutchess,Family Planning/Natality Indicators,Family Planning/Natality Indicators,192,5951,Rate,10.8,2012,2014,41.686216,-73.840468
Erie,Family Planning/Natality Indicators,Family Planning/Natality Indicators,996,17411,Rate,19.1,2012,2014,42.888143,-78.795544
Essex/Hamilton,Family Planning/Natality Indicators,Family Planning/Natality Indicators,24,756,Rate,10.6,2012,2014,NA,NA
Finger Lakes,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1155,24743,Rate,15.6,2012,2014,NA,NA
Franklin,Family Planning/Natality Indicators,Family Planning/Natality Indicators,31,878,Rate,11.8,2012,2014,44.705699,-74.340621
Fulton,Family Planning/Natality Indicators,Family Planning/Natality Indicators,64,1059,Rate,20.1,2012,2014,43.06014,-74.331296
Genesee,Family Planning/Natality Indicators,Family Planning/Natality Indicators,38,1166,Rate,10.9,2012,2014,43.000121,-78.172679
Greene,Family Planning/Natality Indicators,Family Planning/Natality Indicators,22,819,Rate,9,2012,2014,42.298326,-73.973376
Hamilton/Essex,Family Planning/Natality Indicators,Family Planning/Natality Indicators,24,756,Rate,10.6,2012,2014,NA,NA
Herkimer,Family Planning/Natality Indicators,Family Planning/Natality Indicators,63,1220,Rate,17.2,2012,2014,43.070026,-74.994246
Jefferson,Family Planning/Natality Indicators,Family Planning/Natality Indicators,83,2037,Rate,13.6,2012,2014,44.019295,-75.898971
Kings,Family Planning/Natality Indicators,Family Planning/Natality Indicators,3972,46811,Rate,28.3,2012,2014,40.65642,-73.950691
Lewis,Family Planning/Natality Indicators,Family Planning/Natality Indicators,11,579,Rate,6.3,2012,2014,43.785537,-75.446296
Livingston,Family Planning/Natality Indicators,Family Planning/Natality Indicators,31,1176,Rate,8.8,2012,2014,42.763754,-77.765392
Long Island,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1533,59819,Rate,8.5,2012,2014,NA,NA
Madison,Family Planning/Natality Indicators,Family Planning/Natality Indicators,36,1421,Rate,8.4,2012,2014,42.986917,-75.720031
Mid-Hudson,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1545,48516,Rate,10.6,2012,2014,NA,NA
Mohawk Valley,Family Planning/Natality Indicators,Family Planning/Natality Indicators,240,4908,Rate,16.3,2012,2014,NA,NA
Monroe,Family Planning/Natality Indicators,Family Planning/Natality Indicators,742,14357,Rate,17.2,2012,2014,43.161748,-77.620143
Montgomery,Family Planning/Natality Indicators,Family Planning/Natality Indicators,65,1003,Rate,21.6,2012,2014,42.933637,-74.341972
Nassau,Family Planning/Natality Indicators,Family Planning/Natality Indicators,624,28291,Rate,7.4,2012,2014,40.715749,-73.601185
New York,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1668,17514,Rate,31.7,2012,2014,40.726966,-74.005966
New York City,Family Planning/Natality Indicators,Family Planning/Natality Indicators,12600,140771,Rate,29.8,2012,2014,NA,NA
New York State,Family Planning/Natality Indicators,Family Planning/Natality Indicators,21368,362643,Rate,19.6,2012,2014,NA,NA
Niagara,Family Planning/Natality Indicators,Family Planning/Natality Indicators,196,3936,Rate,16.6,2012,2014,43.134634,-78.856419
North Country,Family Planning/Natality Indicators,Family Planning/Natality Indicators,204,5372,Rate,12.7,2012,2014,NA,NA
Oneida,Family Planning/Natality Indicators,Family Planning/Natality Indicators,303,4304,Rate,23.5,2012,2014,43.149482,-75.361773
Onondaga,Family Planning/Natality Indicators,Family Planning/Natality Indicators,567,9194,Rate,20.6,2012,2014,43.065629,-76.168033
Ontario,Family Planning/Natality Indicators,Family Planning/Natality Indicators,59,2161,Rate,9.1,2012,2014,42.894571,-77.252045
Orange,Family Planning/Natality Indicators,Family Planning/Natality Indicators,378,8486,Rate,14.8,2012,2014,41.422459,-74.241929
Orleans,Family Planning/Natality Indicators,Family Planning/Natality Indicators,51,789,Rate,21.5,2012,2014,43.248394,-78.218438
North Country,Oral Health Indicators,Oral Health Indicators,24,118341,Rate,6.8,2010,2012,NA,NA
Oswego,Family Planning/Natality Indicators,Family Planning/Natality Indicators,129,2439,Rate,17.6,2012,2014,43.39123,-76.31133
Otsego,Family Planning/Natality Indicators,Family Planning/Natality Indicators,32,1042,Rate,10.2,2012,2014,42.564852,-75.060334
Putnam,Family Planning/Natality Indicators,Family Planning/Natality Indicators,26,2199,Rate,3.9,2012,2014,41.41131,-73.717443
Queens,Family Planning/Natality Indicators,Family Planning/Natality Indicators,2599,37643,Rate,23,2012,2014,40.749338,-73.789673
Rensselaer,Family Planning/Natality Indicators,Family Planning/Natality Indicators,166,2912,Rate,19,2012,2014,42.70098,-73.628669
Richmond,Family Planning/Natality Indicators,Family Planning/Natality Indicators,533,9179,Rate,19.4,2012,2014,40.566763,-74.148102
Rockland,Family Planning/Natality Indicators,Family Planning/Natality Indicators,117,7320,Rate,5.3,2012,2014,41.127287,-74.017033
Saratoga,Family Planning/Natality Indicators,Family Planning/Natality Indicators,95,4331,Rate,7.3,2012,2014,43.00894,-73.786779
Schenectady,Family Planning/Natality Indicators,Family Planning/Natality Indicators,258,3000,Rate,28.7,2012,2014,42.809233,-73.946838
Schoharie,Family Planning/Natality Indicators,Family Planning/Natality Indicators,16,584,Rate,9.1,2012,2014,42.643426,-74.434606
Schuyler,Family Planning/Natality Indicators,Family Planning/Natality Indicators,12,351,Rate,11.4,2012,2014,42.38593,-76.872032
Seneca,Family Planning/Natality Indicators,Family Planning/Natality Indicators,37,667,Rate,18.5,2012,2014,42.833627,-76.82753
Southern Tier,Family Planning/Natality Indicators,Family Planning/Natality Indicators,385,7715,Rate,16.6,2012,2014,NA,NA
St. Lawrence,Family Planning/Natality Indicators,Family Planning/Natality Indicators,59,1935,Rate,10.2,2012,2014,44.689468,-75.242045
Steuben,Family Planning/Natality Indicators,Family Planning/Natality Indicators,88,2005,Rate,14.6,2012,2014,42.270053,-77.324618
Suffolk,Family Planning/Natality Indicators,Family Planning/Natality Indicators,909,31528,Rate,9.6,2012,2014,40.820237,-73.119032
Sullivan,Family Planning/Natality Indicators,Family Planning/Natality Indicators,70,1428,Rate,16.3,2012,2014,41.705166,-74.711705
Tioga,Family Planning/Natality Indicators,Family Planning/Natality Indicators,45,1022,Rate,14.7,2012,2014,42.120252,-76.29595
Tompkins,Family Planning/Natality Indicators,Family Planning/Natality Indicators,65,1417,Rate,15.3,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Family Planning/Natality Indicators,Family Planning/Natality Indicators,153,4551,Rate,11.2,2012,2014,NA,NA
Ulster,Family Planning/Natality Indicators,Family Planning/Natality Indicators,123,3131,Rate,13.1,2012,2014,41.848374,-74.099412
Warren,Family Planning/Natality Indicators,Family Planning/Natality Indicators,45,1223,Rate,12.3,2012,2014,43.403024,-73.716044
Washington,Family Planning/Natality Indicators,Family Planning/Natality Indicators,56,1133,Rate,16.5,2012,2014,43.289513,-73.454761
Wayne,Family Planning/Natality Indicators,Family Planning/Natality Indicators,51,1904,Rate,8.9,2012,2014,43.144336,-77.117995
Westchester,Family Planning/Natality Indicators,Family Planning/Natality Indicators,639,20001,Rate,10.6,2012,2014,41.039278,-73.805386
Western NY,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1551,28971,Rate,17.8,2012,2014,NA,NA
Wyoming,Family Planning/Natality Indicators,Family Planning/Natality Indicators,13,756,Rate,5.7,2012,2014,42.723641,-78.204473
Yates,Family Planning/Natality Indicators,Family Planning/Natality Indicators,13,544,Rate,8,2012,2014,42.634338,-77.078311
Albany,Family Planning/Natality Indicators,Family Planning/Natality Indicators,972,12102,Rate,26.8,2012,2014,42.678066,-73.814233
Allegany,Family Planning/Natality Indicators,Family Planning/Natality Indicators,148,2174,Rate,22.7,2012,2014,42.226801,-78.020567
Bronx,Family Planning/Natality Indicators,Family Planning/Natality Indicators,11635,50370,Rate,77,2012,2014,40.85589,-73.868294
Broome,Family Planning/Natality Indicators,Family Planning/Natality Indicators,697,7336,Rate,31.7,2012,2014,42.122015,-75.933191
Capital Region,Family Planning/Natality Indicators,Family Planning/Natality Indicators,2930,32364,Rate,30.2,2012,2014,NA,NA
Cattaraugus,Family Planning/Natality Indicators,Family Planning/Natality Indicators,298,2715,Rate,36.6,2012,2014,42.224267,-78.606673
Cayuga,Family Planning/Natality Indicators,Family Planning/Natality Indicators,230,2464,Rate,31.1,2012,2014,42.940095,-76.560755
Central NY,Family Planning/Natality Indicators,Family Planning/Natality Indicators,3765,38251,Rate,32.8,2012,2014,NA,NA
Chautauqua,Family Planning/Natality Indicators,Family Planning/Natality Indicators,524,4762,Rate,36.7,2012,2014,42.246904,-79.315313
Chemung,Family Planning/Natality Indicators,Family Planning/Natality Indicators,434,2722,Rate,53.1,2012,2014,42.116644,-76.812331
Chenango,Family Planning/Natality Indicators,Family Planning/Natality Indicators,181,1557,Rate,38.7,2012,2014,42.481798,-75.570013
Clinton,Family Planning/Natality Indicators,Family Planning/Natality Indicators,230,3002,Rate,25.5,2012,2014,44.731944,-73.548883
Columbia,Family Planning/Natality Indicators,Family Planning/Natality Indicators,158,1629,Rate,32.3,2012,2014,42.276913,-73.682168
Cortland,Family Planning/Natality Indicators,Family Planning/Natality Indicators,166,2510,Rate,22,2012,2014,42.597101,-76.143291
Delaware,Family Planning/Natality Indicators,Family Planning/Natality Indicators,112,1613,Rate,23.1,2012,2014,42.242972,-74.997944
Dutchess,Family Planning/Natality Indicators,Family Planning/Natality Indicators,655,11389,Rate,19.2,2012,2014,41.686216,-73.840468
Erie,Family Planning/Natality Indicators,Family Planning/Natality Indicators,3319,30211,Rate,36.6,2012,2014,42.888143,-78.795544
Essex/Hamilton,Family Planning/Natality Indicators,Family Planning/Natality Indicators,87,1174,Rate,24.7,2012,2014,NA,NA
Finger Lakes,Family Planning/Natality Indicators,Family Planning/Natality Indicators,4058,44386,Rate,30.5,2012,2014,NA,NA
Franklin,Family Planning/Natality Indicators,Family Planning/Natality Indicators,149,1493,Rate,33.3,2012,2014,44.705699,-74.340621
Fulton,Family Planning/Natality Indicators,Family Planning/Natality Indicators,213,1627,Rate,43.6,2012,2014,43.06014,-74.331296
Genesee,Family Planning/Natality Indicators,Family Planning/Natality Indicators,151,1976,Rate,25.5,2012,2014,43.000121,-78.172679
Greene,Family Planning/Natality Indicators,Family Planning/Natality Indicators,103,1272,Rate,27,2012,2014,42.298326,-73.973376
Hamilton/Essex,Family Planning/Natality Indicators,Family Planning/Natality Indicators,87,1174,Rate,24.7,2012,2014,NA,NA
Herkimer,Family Planning/Natality Indicators,Family Planning/Natality Indicators,215,2103,Rate,34.1,2012,2014,43.070026,-74.994246
Jefferson,Family Planning/Natality Indicators,Family Planning/Natality Indicators,477,3249,Rate,48.9,2012,2014,44.019295,-75.898971
Kings,Family Planning/Natality Indicators,Family Planning/Natality Indicators,12392,75541,Rate,54.7,2012,2014,40.65642,-73.950691
Lewis,Family Planning/Natality Indicators,Family Planning/Natality Indicators,69,884,Rate,26,2012,2014,43.785537,-75.446296
Livingston,Family Planning/Natality Indicators,Family Planning/Natality Indicators,114,2938,Rate,12.9,2012,2014,42.763754,-77.765392
Long Island,Family Planning/Natality Indicators,Family Planning/Natality Indicators,5480,96253,Rate,19,2012,2014,NA,NA
Madison,Family Planning/Natality Indicators,Family Planning/Natality Indicators,184,3358,Rate,18.3,2012,2014,42.986917,-75.720031
Mid-Hudson,Family Planning/Natality Indicators,Family Planning/Natality Indicators,5372,81738,Rate,21.9,2012,2014,NA,NA
Mohawk Valley,Family Planning/Natality Indicators,Family Planning/Natality Indicators,883,9664,Rate,30.5,2012,2014,NA,NA
Monroe,Family Planning/Natality Indicators,Family Planning/Natality Indicators,2458,26343,Rate,31.1,2012,2014,43.161748,-77.620143
Montgomery,Family Planning/Natality Indicators,Family Planning/Natality Indicators,233,1553,Rate,50,2012,2014,42.933637,-74.341972
Nassau,Family Planning/Natality Indicators,Family Planning/Natality Indicators,2197,45674,Rate,16,2012,2014,40.715749,-73.601185
New York,Family Planning/Natality Indicators,Family Planning/Natality Indicators,5261,37775,Rate,46.4,2012,2014,40.726966,-74.005966
New York City,Family Planning/Natality Indicators,Family Planning/Natality Indicators,39123,239761,Rate,54.4,2012,2014,NA,NA
New York State,Family Planning/Natality Indicators,Family Planning/Natality Indicators,70029,629559,Rate,37.1,2012,2014,NA,NA
Niagara,Family Planning/Natality Indicators,Family Planning/Natality Indicators,682,6623,Rate,34.3,2012,2014,43.134634,-78.856419
North Country,Family Planning/Natality Indicators,Family Planning/Natality Indicators,820,9260,Rate,29.5,2012,2014,NA,NA
Oneida,Family Planning/Natality Indicators,Family Planning/Natality Indicators,936,7556,Rate,41.3,2012,2014,43.149482,-75.361773
Onondaga,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1784,17537,Rate,33.9,2012,2014,43.065629,-76.168033
Ontario,Family Planning/Natality Indicators,Family Planning/Natality Indicators,244,3748,Rate,21.7,2012,2014,42.894571,-77.252045
Orange,Family Planning/Natality Indicators,Family Planning/Natality Indicators,1271,13700,Rate,30.9,2012,2014,41.422459,-74.241929
Orleans,Family Planning/Natality Indicators,Family Planning/Natality Indicators,152,1318,Rate,38.4,2012,2014,43.248394,-78.218438
Oswego,Family Planning/Natality Indicators,Family Planning/Natality Indicators,465,4826,Rate,32.1,2012,2014,43.39123,-76.31133
Otsego,Family Planning/Natality Indicators,Family Planning/Natality Indicators,142,3114,Rate,15.2,2012,2014,42.564852,-75.060334
Putnam,Family Planning/Natality Indicators,Family Planning/Natality Indicators,86,3334,Rate,8.6,2012,2014,41.41131,-73.717443
Queens,Family Planning/Natality Indicators,Family Planning/Natality Indicators,8358,61404,Rate,45.4,2012,2014,40.749338,-73.789673
